Year,Commodity Code,Crop Name,County Code,County,Harvested Acres,Yield,Production,Price P/U,Unit,Value,,,,,
2021,933179,"Forest Products, Firewood",99,Stanislaus,,,97400,232.59,Cord,22654000,,,,,
2021,933179,"Forest Products, Firewood",109,Tuolumne,,,,,,2541000,,,,,
2021,933179,"Forest Products, Firewood",998,Sum of Others,,,,,,2380,,,,,
2021,933179,"Forest Products, Firewood",999,State Total,,,204600,206.22,Cord,45601380,,,,,
2021,218899,"Fruits & Nuts, Unspecified",39,Madera,,,4400,210,Cord,924000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",999,State Total,,,4400,210,Cord,924000,,,,,
2021,939999,"Forest Products, Unspecified",19,Fresno,,,,,,4386000,,,,,
2021,939999,"Forest Products, Unspecified",39,Madera,,,,,,827000,,,,,
2021,939999,"Forest Products, Unspecified",43,Mariposa,,,,,,967,,,,,
2021,939999,"Forest Products, Unspecified",51,Mono,,,,,,85100,,,,,
2021,939999,"Forest Products, Unspecified",107,Tulare,,,,,,1429000,,,,,
2021,939999,"Forest Products, Unspecified",109,Tuolumne,,,,,,5163000,,,,,
2021,939999,"Forest Products, Unspecified",998,Sum of Others,,,,,,2438000,,,,,
2021,939999,"Forest Products, Unspecified",999,State Total,,,,,,14329067,,,,,
2021,933999,"Forest Products, Lumber",5,Amador,,,8150,124.05,Mbf,1011000,,,,,
2021,933999,"Forest Products, Lumber",7,Butte,,,264000,90,Mbf,23761000,,,,,
2021,933999,"Forest Products, Lumber",9,Calaveras,,,16600,141.26,Mbf,2345000,,,,,
2021,933999,"Forest Products, Lumber",17,El Dorado,,,38900,123.32,Mbf,4797000,,,,,
2021,933999,"Forest Products, Lumber",19,Fresno,,,30500,39.97,Mbf,1219000,,,,,
2021,933999,"Forest Products, Lumber",29,Kern,,,571,22.24,Mbf,12700,,,,,
2021,933999,"Forest Products, Lumber",33,Lake,,,420,70.71,Mbf,29700,,,,,
2021,933999,"Forest Products, Lumber",39,Madera,,,2780,40.29,Mbf,112000,,,,,
2021,933999,"Forest Products, Lumber",45,Mendocino,,,83200,406.33,NA,33807000,,,,,
2021,933999,"Forest Products, Lumber",49,Modoc,,,25600,128.28,Mbf,3284000,,,,,
2021,933999,"Forest Products, Lumber",57,Nevada,,,7330,111.05,Mbf,814000,,,,,
2021,933999,"Forest Products, Lumber",61,Placer,,,8840,71.61,Mbf,633000,,,,,
2021,933999,"Forest Products, Lumber",63,Plumas,,,221000,98.15,Mbf,21691000,,,,,
2021,933999,"Forest Products, Lumber",81,San Mateo,,,12800,383.44,Mbf,4908000,,,,,
2021,933999,"Forest Products, Lumber",85,Santa Clara,,,818,564.79,Mbf,462000,,,,,
2021,933999,"Forest Products, Lumber",87,Santa Cruz,,,20900,388.18,Mbf,8113000,,,,,
2021,933999,"Forest Products, Lumber",89,Shasta,,,142000,214.91,Mbf,30517000,,,,,
2021,933999,"Forest Products, Lumber",91,Sierra,,,3140,88.85,Mbf,279000,,,,,
2021,933999,"Forest Products, Lumber",93,Siskiyou,,,144000,186.85,Tbf,26906000,,,,,
2021,933999,"Forest Products, Lumber",97,Sonoma,,,34700,324.55,Mbf,11262000,,,,,
2021,933999,"Forest Products, Lumber",103,Tehama,,,36400,136.84,Mbf,4981000,,,,,
2021,933999,"Forest Products, Lumber",107,Tulare,,,5480,44.53,Mbf,244000,,,,,
2021,933999,"Forest Products, Lumber",109,Tuolumne,,,40800,129.26,,5274000,,,,,
2021,933999,"Forest Products, Lumber",115,Yuba,,,1110,33.87,Mbf,37600,,,,,
2021,933999,"Forest Products, Lumber",999,State Total,,,1150039,162.17,Mbf,186500000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",1,Alameda,1900,,,,,6345000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",5,Amador,166,,,,,149000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",7,Butte,879,,,,,3874000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",9,Calaveras,,,,,,8640,,,,,
2021,218899,"Fruits & Nuts, Unspecified",11,Colusa,,,,,,2.5E+07,,,,,
2021,218899,"Fruits & Nuts, Unspecified",13,Contra Costa,634,,,,,2898000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",17,El Dorado,,,,,,3335000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",27,Inyo,32,,,,,386000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",31,Kings,6140,,,,,54293000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",33,Lake,106,,,,,244000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",43,Mariposa,,,,,,227000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",45,Mendocino,100,,,,,1085000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",51,Mono,17,,,,,45000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",53,Monterey,427,,,,,3542000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",55,Napa,,,,,,109000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",57,Nevada,41,,,,,349000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",61,Placer,,,,,,951000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",65,Riverside,400,,,,,7200000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",67,Sacramento,718,,,,,5102000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",69,San Benito,523,,,,,12006000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",77,San Joaquin,910,,,,,5236000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",79,San Luis Obispo,4110,,,,,36146000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",81,San Mateo,115,,,,,858000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",83,Santa Barbara,1360,,,,,5082000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",85,Santa Clara,233,,,,,2302000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",87,Santa Cruz,228,,,,,463000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",89,Shasta,,,,,,92000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",91,Sierra,6,,,,,3400,,,,,
2021,218899,"Fruits & Nuts, Unspecified",93,Siskiyou,5,,,,,9000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",95,Solano,530,,,,,4456000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",97,Sonoma,,,,,,315000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",99,Stanislaus,1880,,,,,18094000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",107,Tulare,1460,,,,,193825000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",109,Tuolumne,198,,,,,312000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",111,Ventura,935,,,,,12332000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",113,Yolo,1450,,,,,9476000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",115,Yuba,727,,,,,6427000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",998,Sum of Others,10700,,,,,83856000,,,,,
2021,218899,"Fruits & Nuts, Unspecified",999,State Total,36930,,,,,506433040,,,,,
2021,335999,"Garlic, All",19,Fresno,22600,8.27,187000,1530,Tons,286110000,,,,,
2021,335999,"Garlic, All",29,Kern,5750,7.5,43100,2655.03,Tons,114432000,,,,,
2021,335999,"Garlic, All",49,Modoc,874,6.85,5990,419.87,Tons,2515000,,,,,
2021,335999,"Garlic, All",53,Monterey,2210,6.92,15300,1910,Tons,29223000,,,,,
2021,335999,"Garlic, All",77,San Joaquin,3910,4.71,18400,542.23,Tons,9977000,,,,,
2021,335999,"Garlic, All",85,Santa Clara,335,5.67,1900,1547.89,Tons,2941000,,,,,
2021,335999,"Garlic, All",998,Sum of Others,740,,,,,3341000,,,,,
2021,335999,"Garlic, All",999,State Total,36419,7.62,271690,1638.62,Tons,448539000,,,,,
2021,449999,"Goats & Kids, Unspecified",5,Amador,,,,,,424000,,,,,
2021,449999,"Goats & Kids, Unspecified",63,Plumas,,,,,,53900,,,,,
2021,449999,"Goats & Kids, Unspecified",99,Stanislaus,,,,,,3564000,,,,,
2021,449999,"Goats & Kids, Unspecified",103,Tehama,,,,,,778000,,,,,
2021,449999,"Goats & Kids, Unspecified",998,Sum of Others,,,,,,6485000,,,,,
2021,449999,"Goats & Kids, Unspecified",999,State Total,,,,,,11304900,,,,,
2021,202999,"Grapefruit, All",25,Imperial,641,15.04,9640,789.63,Tons,7612000,,,,,
2021,202999,"Grapefruit, All",29,Kern,1110,24.32,27000,1088.7,Tons,29395000,,,,,
2021,202999,"Grapefruit, All",65,Riverside,5980,14.13,84500,266.89,Tons,22552000,,,,,
2021,202999,"Grapefruit, All",71,San Bernardino,116,17.41,2020,462.38,Tons,934000,,,,,
2021,202999,"Grapefruit, All",73,San Diego,1060,17.17,18200,770.6,NA,14025000,,,,,
2021,202999,"Grapefruit, All",107,Tulare,2110,14.69,31000,1040,Tons,32240000,,,,,
2021,202999,"Grapefruit, All",998,Sum of Others,25,,,,,197000,,,,,
2021,202999,"Grapefruit, All",999,State Total,11042,15.64,172360,619.39,Tons,106955000,,,,,
2021,,"Grapes, All",1,Alameda,2690,5.61,15100,1466.03,Tons,22137000,,,,,
2021,,"Grapes, All",5,Amador,4320,3.36,14500,1714.9,Tons,24866000,,,,,
2021,,"Grapes, All",9,Calaveras,879,1.38,1210,1146.28,Tons,1387000,,,,,
2021,,"Grapes, All",11,Colusa,1460,4.4,6430,897.04,Tons,5768000,,,,,
2021,,"Grapes, All",13,Contra Costa,1840,5.28,9710,778.17,Tons,7556000,,,,,
2021,,"Grapes, All",17,El Dorado,2700,2.38,6430,1120.84,Tons,7207000,,,,,
2021,,"Grapes, All",19,Fresno,173000,11.26,1948000,685.58,Tons,1335503000,,,,,
2021,,"Grapes, All",29,Kern,91100,12.23,1114000,1679.83,Tons,1871328000,,,,,
2021,,"Grapes, All",31,Kings,6080,13.5,82100,482.1,Tons,39580000,,,,,
2021,,"Grapes, All",33,Lake,10400,3.21,33400,1778.23,Tons,59393000,,,,,
2021,,"Grapes, All",39,Madera,56600,11.64,659000,383.52,Tons,252743000,,,,,
2021,,"Grapes, All",41,Marin,188,1.71,322,2791.93,Tons,899000,,,,,
2021,,"Grapes, All",45,Mendocino,16500,2.86,47100,1793.74,Tons,84485000,,,,,
2021,,"Grapes, All",53,Monterey,42000,3.98,167000,1308.93,Tons,218591000,,,,,
2021,,"Grapes, All",55,Napa,46000,2.63,121000,6130.02,Tons,741732000,,,,,
2021,,"Grapes, All",57,Nevada,409,3.98,1630,1502.45,Tons,2449000,,,,,
2021,,"Grapes, All",61,Placer,350,3.49,1220,1506.56,Tons,1838000,,,,,
2021,,"Grapes, All",65,Riverside,6800,6.57,44700,2408.72,Tons,107670000,,,,,
2021,,"Grapes, All",67,Sacramento,37900,9.21,349000,585.78,Tons,204436000,,,,,
2021,,"Grapes, All",69,San Benito,4800,6,28800,1560,Tons,44928000,,,,,
2021,,"Grapes, All",71,San Bernardino,372,0.67,248,1814.52,Tons,450000,,,,,
2021,,"Grapes, All",77,San Joaquin,88700,7.74,687000,623.52,Tons,428359000,,,,,
2021,,"Grapes, All",79,San Luis Obispo,41300,4.02,166000,1695.89,Tons,281517000,,,,,
2021,,"Grapes, All",81,San Mateo,177,,,,,1790000,,,,,
2021,,"Grapes, All",83,Santa Barbara,15200,3.7,56200,1871.01,Tons,105151000,,,,,
2021,,"Grapes, All",85,Santa Clara,1770,3.24,5740,1652.96,Tons,9488000,,,,,
2021,,"Grapes, All",87,Santa Cruz,645,3.43,2210,3586.43,Tons,7926000,,,,,
2021,,"Grapes, All",89,Shasta,200,1.5,300,1400,Tons,420000,,,,,
2021,,"Grapes, All",95,Solano,3910,6.37,24900,1021.77,Tons,25442000,,,,,
2021,,"Grapes, All",97,Sonoma,57100,3.61,206000,2625.99,Tons,540954000,,,,,
2021,,"Grapes, All",99,Stanislaus,7650,10.93,83600,457.33,Tons,38233000,,,,,
2021,,"Grapes, All",103,Tehama,206,2.54,523,1705.55,Tons,892000,,,,,
2021,,"Grapes, All",107,Tulare,44000,11.96,526000,1299.62,Tons,683601000,,,,,
2021,,"Grapes, All",113,Yolo,19000,7.89,150000,776.85,Tons,116528000,,,,,
2021,,"Grapes, All",998,Sum of Others,15200,,,,,87686000,,,,,
2021,,"Grapes, All",999,State Total,801446,8.35,6559373,1108.87,Tons,7362933000,,,,,
2021,216999,"Grapes, Unspecified",13,Contra Costa,1840,5.28,9710,778.17,Tons,7556000,,,,,
2021,216999,"Grapes, Unspecified",69,San Benito,4800,6,28800,1560,Tons,44928000,,,,,
2021,216999,"Grapes, Unspecified",77,San Joaquin,88700,7.74,687000,623.52,Tons,428359000,,,,,
2021,216999,"Grapes, Unspecified",998,Sum of Others,328,,,,,349000,,,,,
2021,216999,"Grapes, Unspecified",999,State Total,95668,7.61,725510,662.77,Tons,481192000,,,,,
2021,216399,"Grapes, Raisin",19,Fresno,85300,10.66,909000,477.29,Tons,433856000,,,,,
2021,216399,"Grapes, Raisin",29,Kern,12700,15.98,203000,526.29,Tons,106837000,,,,,
2021,216399,"Grapes, Raisin",31,Kings,1850,10,18500,390.86,Tons,7231000,,,,,
2021,216399,"Grapes, Raisin",39,Madera,20800,10.58,220000,328.24,Tons,72213000,,,,,
2021,216399,"Grapes, Raisin",107,Tulare,6630,12.9,85500,685.44,Tons,58605000,,,,,
2021,216399,"Grapes, Raisin",998,Sum of Others,31,,,,,103000,,,,,
2021,216399,"Grapes, Raisin",999,State Total,127311,11.28,1436000,472.66,Tons,678845000,,,,,
2021,216199,"Grapes, Table",19,Fresno,31800,10.25,326000,2030.85,Tons,662056000,,,,,
2021,216199,"Grapes, Table",29,Kern,55200,13.12,724000,2345.69,Tons,1698282000,,,,,
2021,216199,"Grapes, Table",31,Kings,672,14.88,10000,1562,Tons,15620000,,,,,
2021,216199,"Grapes, Table",39,Madera,1500,14.33,21500,1950.84,Tons,41943000,,,,,
2021,216199,"Grapes, Table",65,Riverside,4950,6.5,32200,2713.6,Tons,87378000,,,,,
2021,216199,"Grapes, Table",107,Tulare,31800,11.23,357000,1670.23,Tons,596272000,,,,,
2021,216199,"Grapes, Table",998,Sum of Others,168,,,,,2940000,,,,,
2021,216199,"Grapes, Table",999,State Total,126090,11.68,1470700,2108.89,Tons,3104491000,,,,,
2021,,"Grapes, Wine, All",1,Alameda,2690,5.61,15100,1466.03,Tons,22137000,,,,,
2021,,"Grapes, Wine, All",5,Amador,4320,3.36,14500,1714.9,Tons,24866000,,,,,
2021,,"Grapes, Wine, All",9,Calaveras,879,1.38,1210,1146.28,Tons,1387000,,,,,
2021,,"Grapes, Wine, All",11,Colusa,1460,4.4,6430,897.04,Tons,5768000,,,,,
2021,,"Grapes, Wine, All",17,El Dorado,2700,2.38,6430,1120.84,Tons,7207000,,,,,
2021,,"Grapes, Wine, All",19,Fresno,55500,12.83,712000,336.5,Tons,239591000,,,,,
2021,,"Grapes, Wine, All",29,Kern,23200,8.06,187000,354.06,Tons,66209000,,,,,
2021,,"Grapes, Wine, All",31,Kings,3560,15.06,53600,312.11,Tons,16729000,,,,,
2021,,"Grapes, Wine, All",33,Lake,10400,3.21,33400,1778.23,Tons,59393000,,,,,
2021,,"Grapes, Wine, All",39,Madera,34300,12.19,418000,331.55,Tons,138587000,,,,,
2021,,"Grapes, Wine, All",41,Marin,188,1.71,322,2791.93,Tons,899000,,,,,
2021,,"Grapes, Wine, All",45,Mendocino,16500,2.86,47100,1793.74,Tons,84485000,,,,,
2021,,"Grapes, Wine, All",47,Merced,13600,11.62,158000,506.9,Tons,80090000,,,,,
2021,,"Grapes, Wine, All",53,Monterey,42000,3.98,167000,1308.93,Tons,218591000,,,,,
2021,,"Grapes, Wine, All",55,Napa,46000,2.63,121000,6130.02,Tons,741732000,,,,,
2021,,"Grapes, Wine, All",57,Nevada,409,3.98,1630,1502.45,Tons,2449000,,,,,
2021,,"Grapes, Wine, All",61,Placer,350,3.49,1220,1506.56,Tons,1838000,,,,,
2021,,"Grapes, Wine, All",65,Riverside,1850,6.76,12500,1623.36,Tons,20292000,,,,,
2021,,"Grapes, Wine, All",67,Sacramento,37900,9.21,349000,585.78,Tons,204436000,,,,,
2021,,"Grapes, Wine, All",71,San Bernardino,372,0.67,248,1814.52,Tons,450000,,,,,
2021,,"Grapes, Wine, All",73,San Diego,986,2.27,2240,1807.14,Tons,4048000,,,,,
2021,,"Grapes, Wine, All",79,San Luis Obispo,41300,4.02,166000,1695.89,Tons,281517000,,,,,
2021,,"Grapes, Wine, All",81,San Mateo,177,,,,,1790000,,,,,
2021,,"Grapes, Wine, All",83,Santa Barbara,15200,3.7,56200,1871.01,Tons,105151000,,,,,
2021,,"Grapes, Wine, All",85,Santa Clara,1770,3.24,5740,1652.96,Tons,9488000,,,,,
2021,,"Grapes, Wine, All",87,Santa Cruz,645,3.43,2210,3586.43,Tons,7926000,,,,,
2021,,"Grapes, Wine, All",89,Shasta,200,1.5,300,1400,Tons,420000,,,,,
2021,,"Grapes, Wine, All",95,Solano,3910,6.37,24900,1021.77,Tons,25442000,,,,,
2021,,"Grapes, Wine, All",97,Sonoma,57100,3.61,206000,2625.99,Tons,540954000,,,,,
2021,,"Grapes, Wine, All",99,Stanislaus,7650,10.93,83600,457.33,Tons,38233000,,,,,
2021,,"Grapes, Wine, All",103,Tehama,206,2.54,523,1705.55,Tons,892000,,,,,
2021,,"Grapes, Wine, All",107,Tulare,5530,15.1,83500,344,Tons,28724000,,,,,
2021,,"Grapes, Wine, All",113,Yolo,19000,7.89,150000,776.85,Tons,116528000,,,,,
2021,,"Grapes, Wine, All",998,Sum of Others,107,,,,,156000,,,,,
2021,,"Grapes, Wine, All",999,State Total,451959,6.83,3086903,1003.1,Tons,3098405000,,,,,
2021,216299,"Grapes, Wine",5,Amador,4320,3.36,14500,1714.9,Tons,24866000,,,,,
2021,216299,"Grapes, Wine",9,Calaveras,879,1.38,1210,1146.28,Tons,1387000,,,,,
2021,216299,"Grapes, Wine",11,Colusa,1460,4.4,6430,897.04,Tons,5768000,,,,,
2021,216299,"Grapes, Wine",17,El Dorado,2700,2.38,6430,1120.84,Tons,7207000,,,,,
2021,216299,"Grapes, Wine",19,Fresno,55500,12.83,712000,336.5,Tons,239591000,,,,,
2021,216299,"Grapes, Wine",29,Kern,23200,8.06,187000,354.06,Tons,66209000,,,,,
2021,216299,"Grapes, Wine",31,Kings,3560,15.06,53600,312.11,Tons,16729000,,,,,
2021,216299,"Grapes, Wine",41,Marin,188,1.71,322,2791.93,Tons,899000,,,,,
2021,216299,"Grapes, Wine",45,Mendocino,,,,,,84485000,,,,,
2021,216299,"Grapes, Wine",47,Merced,13600,11.62,158000,506.9,Tons,80090000,,,,,
2021,216299,"Grapes, Wine",61,Placer,350,3.49,1220,1506.56,Tons,1838000,,,,,
2021,216299,"Grapes, Wine",65,Riverside,1850,6.76,12500,1623.36,Tons,20292000,,,,,
2021,216299,"Grapes, Wine",67,Sacramento,37900,9.21,349000,585.78,Tons,204436000,,,,,
2021,216299,"Grapes, Wine",71,San Bernardino,372,0.67,248,1814.52,Tons,450000,,,,,
2021,216299,"Grapes, Wine",73,San Diego,986,2.27,2240,1807.14,NA,4048000,,,,,
2021,216299,"Grapes, Wine",79,San Luis Obispo,41300,4.02,166000,1695.89,Tons,281517000,,,,,
2021,216299,"Grapes, Wine",87,Santa Cruz,645,3.43,2210,3586.43,Tons,7926000,,,,,
2021,216299,"Grapes, Wine",89,Shasta,200,1.5,300,1400,Tons,420000,,,,,
2021,216299,"Grapes, Wine",97,Sonoma,57100,3.61,206000,2625.99,Tons,540954000,,,,,
2021,216299,"Grapes, Wine",103,Tehama,206,2.54,523,1705.55,Tons,892000,,,,,
2021,216299,"Grapes, Wine",107,Tulare,5530,15.1,83500,344,Tons,28724000,,,,,
2021,216299,"Grapes, Wine",998,Sum of Others,107,,,,,156000,,,,,
2021,216299,"Grapes, Wine",999,State Total,251953,7.8,1963233,781.49,Tons,1618884000,,,,,
2021,216299,"Grapes, Wine",1,Alameda,1890,4.87,9200,1539.13,Tons,14160000,,,,,
2021,216299,"Grapes, Wine",33,Lake,7250,3.05,22100,2054.89,Tons,45413000,,,,,
2021,216299,"Grapes, Wine",39,Madera,21600,10.42,225000,342.44,Tons,77048000,,,,,
2021,216299,"Grapes, Wine",45,Mendocino,11000,2.46,27000,,NA,,,,,,
2021,216299,"Grapes, Wine",53,Monterey,21600,3.85,83200,1465.11,Tons,121897000,,,,,
2021,216299,"Grapes, Wine",55,Napa,36600,2.59,94700,7004.95,Tons,663369000,,,,,
2021,216299,"Grapes, Wine",57,Nevada,315,3.81,1200,1546.67,Tons,1856000,,,,,
2021,216299,"Grapes, Wine",81,San Mateo,137,,,,,1414000,,,,,
2021,216299,"Grapes, Wine",83,Santa Barbara,9160,3.06,28000,2174.86,Tons,60896000,,,,,
2021,216299,"Grapes, Wine",85,Santa Clara,1270,2.94,3730,1789.01,Tons,6673000,,,,,
2021,216299,"Grapes, Wine",95,Solano,2180,5.55,12100,1233.72,Tons,14928000,,,,,
2021,216299,"Grapes, Wine",99,Stanislaus,4600,10.15,46700,493.85,Tons,23063000,,,,,
2021,216299,"Grapes, Wine",113,Yolo,7270,6,43600,1000,Tons,43600000,,,,,
2021,216299,"Grapes, Wine",999,Yolo,124872,4.78,596530,1883.84,Tons,1074317000,,,,,
2021,216299,"Grapes, Wine",1,Alameda,802,7.41,5940,1342.93,Tons,7977000,,,,,
2021,216299,"Grapes, Wine",33,Lake,3110,3.6,11200,1248.21,Tons,13980000,,,,,
2021,216299,"Grapes, Wine",39,Madera,12700,15.2,193000,318.86,Tons,61539000,,,,,
2021,216299,"Grapes, Wine",45,Mendocino,5530,3.63,20100,,NA,,,,,,
2021,216299,"Grapes, Wine",53,Monterey,20400,4.09,83500,1158.01,Tons,96694000,,,,,
2021,216299,"Grapes, Wine",55,Napa,9380,2.76,25900,3025.6,Tons,78363000,,,,,
2021,216299,"Grapes, Wine",57,Nevada,94,4.53,426,1392.02,Tons,593000,,,,,
2021,216299,"Grapes, Wine",81,San Mateo,40,,,,,376000,,,,,
2021,216299,"Grapes, Wine",83,Santa Barbara,6050,4.66,28200,1569.33,Tons,44255000,,,,,
2021,216299,"Grapes, Wine",85,Santa Clara,497,4.04,2010,1400.5,Tons,2815000,,,,,
2021,216299,"Grapes, Wine",95,Solano,1730,7.4,12800,821.41,Tons,10514000,,,,,
2021,216299,"Grapes, Wine",99,Stanislaus,3050,12.1,36900,411.11,Tons,15170000,,,,,
2021,216299,"Grapes, Wine",113,Yolo,11800,8.98,106000,688,Tons,72928000,,,,,
2021,216299,"Grapes, Wine",999,State Total,75183,7,525976,800.25,Tons,405204000,,,,,
2021,195299,"Hay, Green Chop",97,Sonoma,1140,3.33,3790,24.01,Tons,91000,,,,,
2021,195299,"Hay, Green Chop",998,Sum of Others,3350,,,,,1414000,,,,,
2021,195299,"Hay, Green Chop",999,State Total,4490,3.33,3790,24.01,Tons,1505000,,,,,
2021,394199,Salad Greens Nec,53,Monterey,3990,9.35,37300,1160,Tons,43268000,,,,,
2021,394199,Salad Greens Nec,111,Ventura,700,8.8,6160,1259.9,Tons,7761000,,,,,
2021,394199,Salad Greens Nec,998,Sum of Others,332,,,,,2811000,,,,,
2021,394199,Salad Greens Nec,999,State Total,5022,9.27,43460,1174.16,Tons,53840000,,,,,
2021,,"Hay, All",1,Alameda,2540,,,,,805000,,,,,
2021,,"Hay, All",3,Alpine,320,,,,,218000,,,,,
2021,,"Hay, All",5,Amador,2340,,,,,2459000,,,,,
2021,,"Hay, All",7,Butte,507,,,,,536000,,,,,
2021,,"Hay, All",11,Colusa,9620,,,,,12065000,,,,,
2021,,"Hay, All",13,Contra Costa,5260,,,,,2032000,,,,,
2021,,"Hay, All",17,El Dorado,225,,,,,50300,,,,,
2021,,"Hay, All",25,Imperial,289000,,,,,408377000,,,,,
2021,,"Hay, All",27,Inyo,,,,,,2611000,,,,,
2021,,"Hay, All",31,Kings,25000,,,,,47487000,,,,,
2021,,"Hay, All",41,Marin,1250,,,,,191000,,,,,
2021,,"Hay, All",47,Merced,96700,,,,,108840000,,,,,
2021,,"Hay, All",49,Modoc,74300,,,,,83956000,,,,,
2021,,"Hay, All",51,Mono,,,,,,14844000,,,,,
2021,,"Hay, All",53,Monterey,730,,,,,389000,,,,,
2021,,"Hay, All",55,Napa,250,,,,,26300,,,,,
2021,,"Hay, All",63,Plumas,7940,,,,,5234000,,,,,
2021,,"Hay, All",65,Riverside,62300,,,,,88842000,,,,,
2021,,"Hay, All",67,Sacramento,18300,,,,,20961000,,,,,
2021,,"Hay, All",69,San Benito,10000,,,,,6384000,,,,,
2021,,"Hay, All",77,San Joaquin,46800,,,,,68617000,,,,,
2021,,"Hay, All",79,San Luis Obispo,8910,,,,,5302000,,,,,
2021,,"Hay, All",81,San Mateo,643,,,,,233000,,,,,
2021,,"Hay, All",85,Santa Clara,2340,,,,,805000,,,,,
2021,,"Hay, All",89,Shasta,20100,,,,,26095000,,,,,
2021,,"Hay, All",91,Sierra,4970,,,,,2751000,,,,,
2021,,"Hay, All",93,Siskiyou,56300,,,,,66712000,,,,,
2021,,"Hay, All",95,Solano,48400,,,,,42585000,,,,,
2021,,"Hay, All",97,Sonoma,3360,,,,,2502000,,,,,
2021,,"Hay, All",99,Stanislaus,48100,,,,,45377000,,,,,
2021,,"Hay, All",101,Sutter,7860,,,,,7353000,,,,,
2021,,"Hay, All",107,Tulare,52900,,,,,92158000,,,,,
2021,,"Hay, All",109,Tuolumne,352,,,,,68600,,,,,
2021,,"Hay, All",113,Yolo,35500,,,,,41019000,,,,,
2021,,"Hay, All",115,Yuba,1570,,,,,1827000,,,,,
2021,,"Hay, All",998,Sum of Others,290000,,,,,313760000,,,,,
2021,,"Hay, All",999,State Total,1234687,,,,,1523472200,,,,,
