NAME,crop,year,AW,Total_Land,TW,Adjusted Price,Adjusted Total Production Value,Adjusted Gross Revenue
Fresno,Truck Crops,2005,0.8,75100.0,60065.6,785.69,47.8484,19775.77
Fresno,Truck Crops,2005,0.8,75100.0,60065.6,0.0,8.34759,0.0
Fresno,Truck Crops,2005,0.8,75100.0,60065.6,767.76,14.05003,5927.06
Fresno,Truck Crops,2005,0.8,75100.0,60065.6,0.0,60.75436,0.0
Fresno,Truck Crops,2006,1.17,70700.0,82953.5,3205.92,17.50434,10002.47
Fresno,Truck Crops,2006,1.17,70700.0,82953.5,798.75,57.66951,5104.02
Fresno,Truck Crops,2006,1.17,70700.0,82953.5,518.9,24.49195,4452.12
Fresno,Truck Crops,2006,1.17,70700.0,82953.5,631.66,10.73815,12784.72
Fresno,Truck Crops,2006,1.17,70700.0,82953.5,404.78,142.15792,7520.74
Fresno,Truck Crops,2006,1.17,70700.0,82953.5,1031.03,97.22612,9083.34
Fresno,Truck Crops,2006,1.17,70700.0,82953.5,679.2,21.59856,8503.58
Fresno,Truck Crops,2006,1.17,70700.0,82953.5,0.0,13.77825,0.0
Fresno,Truck Crops,2006,1.17,70700.0,82953.5,775.61,11.94441,5281.88
Fresno,Truck Crops,2006,1.17,70700.0,82953.5,0.0,62.65212,0.0
Fresno,Truck Crops,2007,1.42,54800.0,77592.1,3242.99,17.38244,9988.41
Fresno,Truck Crops,2007,1.42,54800.0,77592.1,948.79,40.41876,6964.12
Fresno,Truck Crops,2007,1.42,54800.0,77592.1,465.01,36.45742,4008.43
Fresno,Truck Crops,2007,1.42,54800.0,77592.1,769.24,12.6157,14177.17
Fresno,Truck Crops,2007,1.42,54800.0,77592.1,435.08,138.61458,8153.34
Fresno,Truck Crops,2007,1.42,54800.0,77592.1,675.41,116.17059,10563.42
Fresno,Truck Crops,2007,1.42,54800.0,77592.1,680.78,25.6656,14834.29
Fresno,Truck Crops,2007,1.42,54800.0,77592.1,679.4,11.68567,4266.65
Fresno,Truck Crops,2008,1.51,40400.0,61059.7,3286.75,15.21765,9761.65
Fresno,Truck Crops,2008,1.51,40400.0,61059.7,936.08,33.04367,7029.96
Fresno,Truck Crops,2008,1.51,40400.0,61059.7,620.54,35.3089,4201.04
Fresno,Truck Crops,2008,1.51,40400.0,61059.7,654.68,8.05254,11031.37
Fresno,Truck Crops,2008,1.51,40400.0,61059.7,457.38,132.41395,9069.93
Fresno,Truck Crops,2008,1.51,40400.0,61059.7,611.34,74.58293,7531.65
Fresno,Truck Crops,2008,1.51,40400.0,61059.7,1234.5,22.22106,21788.98
Fresno,Truck Crops,2008,1.51,40400.0,61059.7,677.07,8.12485,4143.67
Fresno,Truck Crops,2008,1.51,40400.0,61059.7,0.0,106.54855,0.0
Fresno,Truck Crops,2009,1.59,39300.0,62622.8,2938.59,10.57895,11372.37
Fresno,Truck Crops,2009,1.59,39300.0,62622.8,995.73,63.2287,9758.13
Fresno,Truck Crops,2009,1.59,39300.0,62622.8,673.04,43.54596,4946.83
Fresno,Truck Crops,2009,1.59,39300.0,62622.8,810.07,10.61187,13779.28
Fresno,Truck Crops,2009,1.59,39300.0,62622.8,588.3,135.48481,11883.57
Fresno,Truck Crops,2009,1.59,39300.0,62622.8,1220.95,175.81704,19107.89
Fresno,Truck Crops,2009,1.59,39300.0,62622.8,1144.6,16.48219,16653.93
Fresno,Truck Crops,2010,1.15,47200.0,54358.36,3718.22,15.02161,21156.68
Fresno,Truck Crops,2010,1.15,47200.0,54358.36,922.04,76.34484,7007.47
Fresno,Truck Crops,2010,1.15,47200.0,54358.36,515.88,42.55993,3404.83
Fresno,Truck Crops,2010,1.15,47200.0,54358.36,937.71,9.84593,14065.62
Fresno,Truck Crops,2010,1.15,47200.0,54358.36,553.29,131.23994,9721.25
Fresno,Truck Crops,2010,1.15,47200.0,54358.36,948.16,110.93425,10979.65
Fresno,Truck Crops,2010,1.15,47200.0,54358.36,936.39,28.93443,18783.96
Fresno,Truck Crops,2011,1.14,42100.0,47892.4,3852.3,22.49743,21418.79
Fresno,Truck Crops,2011,1.14,42100.0,47892.4,973.35,76.4078,8409.72
Fresno,Truck Crops,2011,1.14,42100.0,47892.4,581.7,82.01932,5654.1
Fresno,Truck Crops,2011,1.14,42100.0,47892.4,1005.48,16.28881,14941.38
Fresno,Truck Crops,2011,1.14,42100.0,47892.4,501.69,113.38218,8368.11
Fresno,Truck Crops,2011,1.14,42100.0,47892.4,697.27,45.25297,6603.11
Fresno,Truck Crops,2011,1.14,42100.0,47892.4,871.89,34.52688,18763.09
Fresno,Truck Crops,2012,1.32,46900.0,61828.51,3731.74,45.15408,14740.38
Fresno,Truck Crops,2012,1.32,46900.0,61828.51,717.15,38.86977,4847.96
Fresno,Truck Crops,2012,1.32,46900.0,61828.51,455.68,42.10522,3290.0
Fresno,Truck Crops,2012,1.32,46900.0,61828.51,736.19,9.4969,10667.45
Fresno,Truck Crops,2012,1.32,46900.0,61828.51,394.92,84.47318,6042.24
Fresno,Truck Crops,2012,1.32,46900.0,61828.51,939.28,77.02112,10491.78
Fresno,Truck Crops,2012,1.32,46900.0,61828.51,701.92,27.16429,11609.8
Fresno,Truck Crops,2013,1.39,35800.0,49607.82,3082.37,14.64129,6257.22
Fresno,Truck Crops,2013,1.39,35800.0,49607.82,674.61,29.88546,6901.26
Fresno,Truck Crops,2013,1.39,35800.0,49607.82,534.92,48.94444,5017.52
Fresno,Truck Crops,2013,1.39,35800.0,49607.82,1087.46,11.63576,22814.82
Fresno,Truck Crops,2013,1.39,35800.0,49607.82,462.22,78.90038,7737.57
Fresno,Truck Crops,2013,1.39,35800.0,49607.82,831.93,80.69766,10523.97
Fresno,Truck Crops,2013,1.39,35800.0,49607.82,736.31,16.71421,15197.36
Fresno,Truck Crops,2014,1.47,28200.0,41480.97,3876.9,21.74943,10312.56
Fresno,Truck Crops,2014,1.47,28200.0,41480.97,9191.22,27.94129,38878.86
Fresno,Truck Crops,2014,1.47,28200.0,41480.97,537.28,13.48572,4061.87
Fresno,Truck Crops,2014,1.47,28200.0,41480.97,847.69,40.26518,7925.88
Fresno,Truck Crops,2014,1.47,28200.0,41480.97,1108.23,15.51518,23161.95
Fresno,Truck Crops,2014,1.47,28200.0,41480.97,603.27,74.20262,11208.7
Fresno,Truck Crops,2014,1.47,28200.0,41480.97,931.2,37.15491,7859.31
Fresno,Truck Crops,2014,1.47,28200.0,41480.97,762.96,12.05462,14526.69
Fresno,Truck Crops,2015,1.3,25800.0,33574.55,3471.28,22.14677,12809.0
Fresno,Truck Crops,2015,1.3,25800.0,33574.55,9748.14,27.68471,34215.97
Fresno,Truck Crops,2015,1.3,25800.0,33574.55,549.31,17.57791,4350.53
Fresno,Truck Crops,2015,1.3,25800.0,33574.55,697.54,20.57731,6124.37
Fresno,Truck Crops,2015,1.3,25800.0,33574.55,1204.51,25.77645,24547.86
Fresno,Truck Crops,2015,1.3,25800.0,33574.55,755.58,83.86998,13147.11
Fresno,Truck Crops,2015,1.3,25800.0,33574.55,1194.16,49.67702,13756.68
Fresno,Truck Crops,2015,1.3,25800.0,33574.55,1073.72,15.99849,22215.26
Fresno,Truck Crops,2015,1.3,25800.0,33574.55,1367.34,25.97948,25719.76
Fresno,Truck Crops,2016,1.45,20490.0,29771.13,4789.89,19.92593,16477.21
Fresno,Truck Crops,2016,1.45,20490.0,29771.13,4679.95,9.73429,8845.1
Fresno,Truck Crops,2016,1.45,20490.0,29771.13,1222.52,37.16458,7689.62
Fresno,Truck Crops,2016,1.45,20490.0,29771.13,409.16,17.43025,4357.57
Fresno,Truck Crops,2016,1.45,20490.0,29771.13,938.24,12.57237,13670.12
Fresno,Truck Crops,2016,1.45,20490.0,29771.13,490.25,53.92733,8285.22
Fresno,Truck Crops,2016,1.45,20490.0,29771.13,650.2,44.92853,10234.17
Fresno,Truck Crops,2016,1.45,20490.0,29771.13,648.99,5.00373,11117.19
Fresno,Truck Crops,2016,1.45,20490.0,29771.13,745.34,14.23616,12380.16
Fresno,Truck Crops,2017,1.66,30323.7,50399.84,4131.62,13.7996,14212.78
Fresno,Truck Crops,2017,1.66,30323.7,50399.84,7339.62,30.09247,25321.69
Fresno,Truck Crops,2017,1.66,30323.7,50399.84,1382.06,35.24246,9176.86
Fresno,Truck Crops,2017,1.66,30323.7,50399.84,594.04,28.15786,4793.92
Fresno,Truck Crops,2017,1.66,30323.7,50399.84,1023.4,17.29554,18400.73
Fresno,Truck Crops,2017,1.66,30323.7,50399.84,698.76,90.14078,11941.85
Fresno,Truck Crops,2017,1.66,30323.7,50399.84,1280.79,46.23652,11732.04
Fresno,Truck Crops,2017,1.66,30323.7,50399.84,901.41,10.63666,16360.56
Fresno,Truck Crops,2017,1.66,30323.7,50399.84,620.82,4.8548,8225.83
Fresno,Truck Crops,2018,1.42,33432.0,47605.65,3592.82,5.8563,8263.49
Fresno,Truck Crops,2018,1.42,33432.0,47605.65,8171.36,38.16022,28926.61
Fresno,Truck Crops,2018,1.42,33432.0,47605.65,1062.71,18.49112,5451.69
Fresno,Truck Crops,2018,1.42,33432.0,47605.65,525.95,33.66083,5527.74
Fresno,Truck Crops,2018,1.42,33432.0,47605.65,942.62,8.79466,11575.33
Fresno,Truck Crops,2018,1.42,33432.0,47605.65,420.38,52.54701,7045.5
Fresno,Truck Crops,2018,1.42,33432.0,47605.65,600.4,37.40492,9258.17
Fresno,Truck Crops,2018,1.42,33432.0,47605.65,546.36,21.41747,12746.67
Fresno,Truck Crops,2018,1.42,33432.0,47605.65,0.0,20.54329,0.0
Fresno,Truck Crops,2018,1.42,33432.0,47605.65,0.0,6.69566,0.0
Fresno,Truck Crops,2018,1.42,33432.0,47605.65,1801.2,0.03242,16210.8
Fresno,Truck Crops,2019,1.7,28687.0,48746.44,4162.57,10.32318,12695.84
Fresno,Truck Crops,2019,1.7,28687.0,48746.44,6357.41,38.78015,25493.2
Fresno,Truck Crops,2019,1.7,28687.0,48746.44,588.39,32.30295,4830.71
Fresno,Truck Crops,2019,1.7,28687.0,48746.44,1078.39,11.21528,12606.43
Fresno,Truck Crops,2019,1.7,28687.0,48746.44,550.73,75.44987,9433.97
Fresno,Truck Crops,2019,1.7,28687.0,48746.44,1601.84,115.49224,28304.47
Fresno,Truck Crops,2019,1.7,28687.0,48746.44,924.12,33.08353,19230.85
Fresno,Truck Crops,2019,1.7,28687.0,48746.44,949.04,23.6311,13580.76
Fresno,Truck Crops,2019,1.7,28687.0,48746.44,1401.09,30.54367,16154.58
Fresno,Truck Crops,2019,1.7,28687.0,48746.44,0.0,108.43375,0.0
Fresno,Truck Crops,2020,1.94,26140.49,50761.76,4456.53,5.08044,10383.72
Fresno,Truck Crops,2020,1.94,26140.49,50761.76,7484.82,34.20563,26346.57
Fresno,Truck Crops,2020,1.94,26140.49,50761.76,809.29,48.55766,7753.04
Fresno,Truck Crops,2020,1.94,26140.49,50761.76,1548.01,23.22016,27972.56
Fresno,Truck Crops,2020,1.94,26140.49,50761.76,700.98,77.10764,12785.89
Fresno,Truck Crops,2020,1.94,26140.49,50761.76,1536.26,70.82149,18250.77
Fresno,Truck Crops,2020,1.94,26140.49,50761.76,899.89,22.04739,16962.99
Fresno,Truck Crops,2020,1.94,26140.49,50761.76,0.0,90.31631,0.0
Fresno,Vineyard,1998,1.53,227100.0,346734.8,,,
Fresno,Vineyard,1999,2.75,239100.0,658407.3,,,
Fresno,Vineyard,2000,2.09,228900.0,477981.6,,,
Fresno,Vineyard,2001,2.48,228700.0,568287.4,,,
Fresno,Vineyard,2002,2.85,228000.0,650727.7,,,
Fresno,Vineyard,2003,2.55,217500.0,555477.3,,,
Fresno,Vineyard,2004,2.88,199500.0,574825.7,,,
Fresno,Vineyard,2005,2.37,197200.0,468040.9,,,
Fresno,Vineyard,2006,2.59,195400.0,506567.6,,,
Fresno,Vineyard,2007,3.09,193800.0,598525.5,,,
Fresno,Vineyard,2008,2.87,202900.0,581486.6,,,
Fresno,Vineyard,2009,3.02,199700.0,603214.3,,,
Fresno,Vineyard,2010,2.44,195300.0,477494.65,,,
Fresno,Vineyard,2011,3.83,209800.0,803886.55,,,
Fresno,Vineyard,2012,4.18,245200.0,1025402.63,,,
Fresno,Vineyard,2013,4.45,190000.0,845993.64,,,
Fresno,Vineyard,2014,4.43,198600.0,878984.27,,,
Fresno,Vineyard,2015,4.48,188400.0,844740.21,,,
Fresno,Vineyard,2016,4.37,182440.0,797432.86,,,
Fresno,Vineyard,2017,3.82,158303.61,605370.46,,,
Fresno,Vineyard,2018,3.8,161885.0,614673.68,,,
Fresno,Vineyard,2019,3.56,159733.0,567904.35,,,
Fresno,Vineyard,2020,4.33,147941.14,640416.72,,,
Glenn,Alfalfa,1998,3.03,13400.0,40653.0,133.31,9.49597,559.89
Glenn,Alfalfa,1999,4.27,11200.0,47817.7,117.58,11.71725,823.09
Glenn,Alfalfa,2000,4.22,11800.0,49829.8,123.41,12.08707,802.17
Glenn,Alfalfa,2001,4.53,12500.0,56593.0,150.84,18.37411,1150.93
Glenn,Alfalfa,2002,4.73,15497.0,73276.73,132.77,18.99993,995.75
Glenn,Alfalfa,2003,3.97,15574.0,61758.06,117.41,16.52536,857.11
Glenn,Alfalfa,2004,5.1,12347.0,62920.46,137.09,15.88591,1041.9
Glenn,Alfalfa,2005,3.93,8551.0,33572.19,158.52,10.99136,1046.21
Glenn,Alfalfa,2006,3.93,13225.0,51988.6,167.08,16.33068,999.16
Glenn,Alfalfa,2007,5.01,12955.0,64879.02,180.91,21.11194,1318.86
Glenn,Alfalfa,2008,4.99,13002.0,64894.34,244.53,26.52144,1650.61
Glenn,Alfalfa,2009,4.77,15750.0,75075.5,135.66,17.27508,974.05
Glenn,Alfalfa,2010,3.35,13440.0,45014.9,130.63,12.67081,838.62
Glenn,Alfalfa,2011,3.14,10992.0,34530.88,259.47,17.87724,1624.26
Glenn,Alfalfa,2012,3.71,11012.0,40898.0,249.99,19.52437,1524.92
Glenn,Alfalfa,2013,4.21,11042.0,46508.43,270.72,23.22872,1813.86
Glenn,Alfalfa,2014,3.85,9264.0,35632.1,305.3,18.34871,1746.35
Glenn,Alfalfa,2015,4.16,10753.0,44712.36,297.69,23.30891,1911.15
Glenn,Alfalfa,2016,3.66,8744.0,31970.62,164.34,12.40797,1107.64
Glenn,Alfalfa,2017,3.19,7330.0,23380.96,198.84,12.36755,1123.45
Glenn,Alfalfa,2018,3.47,6760.18,23490.55,227.0,14.73262,1416.48
Glenn,Alfalfa,2019,3.23,8114.0,26216.27,216.06,14.43253,1402.23
Glenn,Alfalfa,2020,3.56,6410.0,22805.69,214.06,11.98767,1406.4
Glenn,Almonds & Pistachios,1998,2.13,28100.0,59962.8,118.5,1.20273,0.0
Glenn,Almonds & Pistachios,1998,2.13,28100.0,59962.8,4332.51,36.05537,1689.68
Glenn,Almonds & Pistachios,1998,2.13,28100.0,59962.8,2792.06,0.82355,1116.82
Glenn,Almonds & Pistachios,1999,3.28,29700.0,97311.7,117.58,1.63736,0.0
Glenn,Almonds & Pistachios,1999,3.28,29700.0,97311.7,2463.38,27.42941,1207.06
Glenn,Almonds & Pistachios,1999,3.28,29700.0,97311.7,4262.42,3.79355,4390.29
Glenn,Almonds & Pistachios,2000,3.16,33400.0,105503.6,116.15,1.9499,0.0
Glenn,Almonds & Pistachios,2000,3.16,33400.0,105503.6,3003.98,40.34975,1592.11
Glenn,Almonds & Pistachios,2000,3.16,33400.0,105503.6,2845.72,3.22177,3414.87
Glenn,Almonds & Pistachios,2001,3.52,28500.0,100284.0,100.56,1.79288,0.0
Glenn,Almonds & Pistachios,2001,3.52,28500.0,100284.0,2650.53,37.79695,1431.28
Glenn,Almonds & Pistachios,2001,3.52,28500.0,100284.0,3018.3,1.79862,1841.16
Glenn,Almonds & Pistachios,2002,3.63,31075.0,112728.25,0.0,2.514,0.0
Glenn,Almonds & Pistachios,2002,3.63,31075.0,112728.25,3262.07,66.70889,2446.55
Glenn,Almonds & Pistachios,2002,3.63,31075.0,112728.25,3426.24,4.96805,5070.84
Glenn,Almonds & Pistachios,2003,2.84,32570.0,92444.35,108.92,2.5774,0.0
Glenn,Almonds & Pistachios,2003,2.84,32570.0,92444.35,3965.28,75.05868,2617.08
Glenn,Almonds & Pistachios,2003,2.84,32570.0,92444.35,4152.15,1.47401,1494.78
Glenn,Almonds & Pistachios,2004,3.76,32570.0,122578.39,101.45,2.44807,0.0
Glenn,Almonds & Pistachios,2004,3.76,32570.0,122578.39,5651.57,108.90017,3843.07
Glenn,Almonds & Pistachios,2004,3.76,32570.0,122578.39,3522.08,5.06122,5071.8
Glenn,Almonds & Pistachios,2005,3.02,31706.0,95673.89,103.41,2.82296,0.0
Glenn,Almonds & Pistachios,2005,3.02,31706.0,95673.89,8490.97,185.45131,6622.96
Glenn,Almonds & Pistachios,2005,3.02,31706.0,95673.89,4962.24,2.85329,3026.97
Glenn,Almonds & Pistachios,2006,2.99,32023.0,95860.03,101.87,2.31879,0.0
Glenn,Almonds & Pistachios,2006,2.99,32023.0,95860.03,5705.28,104.9201,3708.43
Glenn,Almonds & Pistachios,2006,2.99,32023.0,95860.03,5106.54,7.46577,7915.14
Glenn,Almonds & Pistachios,2007,3.85,33702.0,129605.99,120.6,4.30038,0.0
Glenn,Almonds & Pistachios,2007,3.85,33702.0,129605.99,5163.39,147.30111,4956.86
Glenn,Almonds & Pistachios,2007,3.85,33702.0,129605.99,4797.4,9.15824,8779.24
Glenn,Almonds & Pistachios,2008,3.7,33972.0,125847.31,118.32,3.64961,0.0
Glenn,Almonds & Pistachios,2008,3.7,33972.0,125847.31,4485.77,115.60289,3857.76
Glenn,Almonds & Pistachios,2008,3.7,33972.0,125847.31,6205.46,15.33992,14706.94
Glenn,Almonds & Pistachios,2009,3.57,39925.0,142447.78,105.38,3.14655,0.0
Glenn,Almonds & Pistachios,2009,3.57,39925.0,142447.78,4478.13,106.97354,3492.94
Glenn,Almonds & Pistachios,2009,3.57,39925.0,142447.78,4098.42,5.4304,5204.99
Glenn,Almonds & Pistachios,2010,2.36,42775.0,101078.09,117.54,4.03162,0.0
Glenn,Almonds & Pistachios,2010,2.36,42775.0,101078.09,4976.0,136.34248,4179.84
Glenn,Almonds & Pistachios,2010,2.36,42775.0,101078.09,6200.31,5.72289,4526.23
Glenn,Almonds & Pistachios,2011,3.25,34775.0,112948.67,115.61,4.36979,0.0
Glenn,Almonds & Pistachios,2011,3.25,34775.0,112948.67,5122.62,154.70323,4661.59
Glenn,Almonds & Pistachios,2011,3.25,34775.0,112948.67,4633.74,2.81732,2085.19
Glenn,Almonds & Pistachios,2012,3.8,44412.0,168888.85,126.75,4.47428,0.0
Glenn,Almonds & Pistachios,2012,3.8,44412.0,168888.85,5885.83,166.56897,4590.94
Glenn,Almonds & Pistachios,2012,3.8,44412.0,168888.85,5044.74,15.38645,10442.62
Glenn,Almonds & Pistachios,2013,4.1,46582.0,191137.92,125.76,4.84183,0.0
Glenn,Almonds & Pistachios,2013,4.1,46582.0,191137.92,6916.3,213.02183,5533.03
Glenn,Almonds & Pistachios,2013,4.1,46582.0,191137.92,6544.72,10.99513,7460.98
Glenn,Almonds & Pistachios,2014,3.85,49362.0,190204.94,149.49,5.75555,0.0
Glenn,Almonds & Pistachios,2014,3.85,49362.0,190204.94,7699.51,237.91486,5928.63
Glenn,Almonds & Pistachios,2014,3.85,49362.0,190204.94,7476.13,16.14846,9345.16
Glenn,Almonds & Pistachios,2015,4.18,54348.0,226913.26,99.72,4.89645,0.0
Glenn,Almonds & Pistachios,2015,4.18,54348.0,226913.26,6812.29,267.72304,6062.93
Glenn,Almonds & Pistachios,2015,4.18,54348.0,226913.26,6609.14,17.64642,9054.53
Glenn,Almonds & Pistachios,2016,3.84,51105.0,196101.24,92.63,5.02104,0.0
Glenn,Almonds & Pistachios,2016,3.84,51105.0,196101.24,6417.25,277.22509,5711.35
Glenn,Almonds & Pistachios,2016,3.84,51105.0,196101.24,4939.89,16.25224,8348.41
Glenn,Almonds & Pistachios,2017,3.42,58423.0,199600.12,88.96,4.91945,0.0
Glenn,Almonds & Pistachios,2017,3.42,58423.0,199600.12,5991.93,264.84298,5033.21
Glenn,Almonds & Pistachios,2017,3.42,58423.0,199600.12,3915.51,9.82793,5051.01
Glenn,Almonds & Pistachios,2018,3.61,58177.43,209887.02,114.05,6.66084,0.0
Glenn,Almonds & Pistachios,2018,3.61,58177.43,209887.02,5787.65,270.28327,4919.51
Glenn,Almonds & Pistachios,2018,3.61,58177.43,209887.02,4060.28,13.03348,6374.64
Glenn,Almonds & Pistachios,2019,3.21,25753.0,82693.87,155.36,9.07282,0.0
Glenn,Almonds & Pistachios,2019,3.21,25753.0,82693.87,5633.61,269.28654,4506.88
Glenn,Almonds & Pistachios,2019,3.21,25753.0,82693.87,4380.74,7.88534,3855.06
Glenn,Almonds & Pistachios,2020,3.77,57858.0,218186.4,134.18,10.88195,0.0
Glenn,Almonds & Pistachios,2020,3.77,57858.0,218186.4,3814.66,247.57116,4043.54
Glenn,Almonds & Pistachios,2020,3.77,57858.0,218186.4,4887.11,8.40584,4105.18
Glenn,Citrus & Subtropical,1998,1.65,5500.0,9095.5,,,
Glenn,Citrus & Subtropical,1999,2.94,5700.0,16736.6,,,
Glenn,Citrus & Subtropical,2000,2.74,6200.0,16994.0,,,
Glenn,Citrus & Subtropical,2001,2.88,5900.0,16970.5,,,
Glenn,Citrus & Subtropical,2002,2.7,5375.0,14507.59,,,
Glenn,Citrus & Subtropical,2003,2.0,5163.0,10328.14,,,
Glenn,Citrus & Subtropical,2004,2.79,4514.0,12603.67,,,
Glenn,Citrus & Subtropical,2005,1.81,3996.0,7248.33,,,
Glenn,Citrus & Subtropical,2006,2.01,3896.0,7849.46,,,
Glenn,Citrus & Subtropical,2007,3.04,4042.0,12272.84,,,
Glenn,Citrus & Subtropical,2008,2.75,4520.0,12421.15,,,
Glenn,Citrus & Subtropical,2009,2.77,8942.0,24744.81,,,
Glenn,Citrus & Subtropical,2010,1.64,10659.0,17444.39,,,
Glenn,Citrus & Subtropical,2011,2.11,9135.0,19307.24,,,
Glenn,Citrus & Subtropical,2012,2.41,9099.0,21890.11,,,
Glenn,Citrus & Subtropical,2013,3.07,8855.0,27160.92,,,
Glenn,Citrus & Subtropical,2014,3.02,9108.0,27518.32,,,
Glenn,Citrus & Subtropical,2015,2.95,8863.0,26105.31,,,
Glenn,Citrus & Subtropical,2016,2.44,8707.0,21230.14,,,
Glenn,Citrus & Subtropical,2017,2.54,8437.0,21388.4,,,
Glenn,Citrus & Subtropical,2018,3.76,8392.91,31541.58,,,
Glenn,Citrus & Subtropical,2019,2.37,2390.0,5659.0,,,
Glenn,Citrus & Subtropical,2020,3.19,8580.0,27409.52,,,
Glenn,Corn,1998,1.98,18800.0,37218.7,,,
Glenn,Corn,1999,2.26,15100.0,34159.4,,,
Glenn,Corn,2000,2.29,15700.0,35988.5,,,
Glenn,Corn,2001,2.67,23900.0,63741.8,20.11,1.6722,663.71
Glenn,Corn,2002,2.59,17931.0,46401.59,28.55,2.03433,742.35
Glenn,Corn,2003,2.28,16258.0,37020.96,29.71,4.46023,920.9
Glenn,Corn,2004,2.86,13863.0,39677.49,50.36,8.48992,1762.61
Glenn,Corn,2005,2.36,9375.0,22152.88,45.49,1.53416,1375.99
Glenn,Corn,2006,2.54,9198.0,23357.89,29.88,4.35231,872.34
Glenn,Corn,2007,2.75,14135.0,38829.21,38.86,5.87232,1125.08
Glenn,Corn,2008,2.77,10620.0,29364.68,72.31,7.62789,1957.39
Glenn,Corn,2009,2.61,12871.0,33616.16,46.09,3.58515,1290.39
Glenn,Corn,2010,1.88,13918.0,26132.35,33.33,0.8267,913.22
Glenn,Corn,2011,2.17,17668.0,38344.49,74.54,3.13834,2163.95
Glenn,Corn,2012,2.44,11655.0,28473.17,57.3,3.14533,1621.48
Glenn,Corn,2013,2.3,13101.0,30176.6,52.9,6.82413,1586.97
Glenn,Corn,2014,2.33,11933.0,27821.8,68.6,3.9243,1850.84
Glenn,Corn,2015,2.47,9635.0,23830.07,49.85,2.97574,1397.26
Glenn,Corn,2016,2.36,10577.0,24942.17,37.08,2.0544,1187.4
Glenn,Corn,2017,2.96,10620.0,31386.7,43.89,1.6943,1160.41
Glenn,Corn,2018,2.88,10309.41,29711.81,48.03,1.58025,1317.04
Glenn,Cotton,1998,2.46,800.0,1971.2,2183.29,0.75541,960.65
Glenn,Cotton,1998,2.46,800.0,1971.2,282.91,0.16589,0.0
Glenn,Cotton,1999,2.9,600.0,1739.4,2165.02,0.7643,1277.36
Glenn,Cotton,1999,2.9,600.0,1739.4,220.47,0.13228,0.0
Glenn,Cotton,2000,2.75,1700.0,4681.8,2009.43,2.06605,1145.37
Glenn,Cotton,2000,2.75,1700.0,4681.8,217.78,0.3804,0.0
Glenn,Cotton,2001,3.19,2300.0,7332.4,1752.65,2.97233,1261.91
Glenn,Cotton,2001,3.19,2300.0,7332.4,204.0,0.58901,0.0
Glenn,Cotton,2002,3.17,1950.0,6189.2,1728.82,1.95581,1020.01
Glenn,Cotton,2002,3.17,1950.0,6189.2,242.69,0.50823,0.0
Glenn,Cotton,2003,2.84,2336.0,6636.98,1864.84,2.72452,1193.5
Glenn,Cotton,2003,2.84,2336.0,6636.98,261.97,0.65072,0.0
Glenn,Cotton,2004,3.45,2031.0,7007.23,1902.13,3.09856,1559.75
Glenn,Cotton,2004,3.45,2031.0,7007.23,252.05,0.68406,0.0
Glenn,Cotton,2005,2.91,2641.0,7693.61,1846.7,3.45703,1329.62
Glenn,Cotton,2005,2.91,2641.0,7693.61,224.8,0.70161,0.0
Glenn,Cotton,2006,3.1,3128.0,9699.89,468.62,4.74761,1546.44
Glenn,Cotton,2006,3.1,3128.0,9699.89,244.58,1.03238,0.0
Glenn,Cotton,2007,3.41,2821.0,9619.67,1876.02,4.24544,1538.34
Glenn,Cotton,2007,3.41,2821.0,9619.67,281.62,0.90993,0.0
Glenn,Cotton,2008,3.34,2448.0,8177.12,1787.66,3.76662,1573.14
Glenn,Cotton,2008,3.34,2448.0,8177.12,525.79,1.58158,0.0
Glenn,Cotton,2009,3.28,1633.0,5361.14,1769.3,2.65396,1610.06
Glenn,Cotton,2009,3.28,1633.0,5361.14,527.05,1.3171,0.0
Glenn,Cotton,2010,2.35,2569.0,6029.44,3790.09,7.35278,2804.66
Glenn,Cotton,2010,2.35,2569.0,6029.44,319.64,1.03566,0.0
Glenn,Cotton,2011,2.77,2496.0,6913.92,2630.65,3.84074,1525.78
Glenn,Cotton,2011,2.77,2496.0,6913.92,461.38,0.79357,0.0
Glenn,Cotton,2012,2.81,1073.0,3015.84,2029.93,2.6998,1603.65
Glenn,Cotton,2012,2.81,1073.0,3015.84,475.12,1.05479,0.0
Glenn,Cotton,2013,2.8,798.0,2235.53,2265.48,2.50336,1993.62
Glenn,Cotton,2013,2.8,798.0,2235.53,50.62,0.09314,0.0
Glenn,Cotton,2014,2.83,1157.0,3273.35,2247.78,3.59644,1955.57
Glenn,Cotton,2014,2.83,1157.0,3273.35,49.95,0.13339,0.0
Glenn,Cotton,2015,2.84,893.0,2535.41,2215.0,2.54725,1816.3
Glenn,Cotton,2015,2.84,893.0,2535.41,596.21,1.14471,0.0
Glenn,Cotton,2016,2.54,2663.0,6757.64,1972.63,3.80719,1735.92
Glenn,Cotton,2016,2.54,2663.0,6757.64,463.54,1.22374,0.0
Glenn,Cotton,2017,3.1,2367.0,7326.89,1955.11,4.86822,1642.29
Glenn,Cotton,2017,3.1,2367.0,7326.89,353.33,1.46986,0.0
Glenn,Cotton,2018,2.66,2876.47,7658.61,1914.96,2.91074,1608.57
Glenn,Cotton,2018,2.66,2876.47,7658.61,296.17,0.7493,0.0
