Year, Commodity Code, Crop Name, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
2016,203999,,65,Riverside,1610,7.89,12700,1626.61,Tons,20658000,,,,,
2016,203999,,73,San Diego,940,14.04,13200,912.2,Tons,12041000,,,,,
2016,203999,,107,Tulare,22100,8.78,194000,1770,Tons,343380000,,,,,
2016,203999,,111,Ventura,1530,5.35,8180,1623.84,Tons,13283000,,,,,
2016,203999,,991,Sum of Others,3299,9.23,30440,1342.5,Tons,40865700,,,,,
2016,203999,,999,State Total,70291,11.07,777868,1246.66,,969735700,,,,,
2016,378199,,19,Fresno,6680,15.72,105000,689,Tons,72345000,,,,,
2016,378199,,39,Madera,500,19.62,9810,461.98,Tons,4532000,,,,,
2016,378199,,47,Merced,5710,21.72,124000,543.16,Tons,67352000,,,,,
2016,378199,,65,Riverside,347,18.3,6350,606.93,Tons,3854000,,,,,
2016,378199,,69,San Benito,656,13.25,8690,1225.32,Tons,10648000,,,,,
2016,378199,,73,San Diego,1130,14.96,16900,2546.15,Tons,43030000,,,,,
2016,378199,,77,San Joaquin,1810,16.52,29900,465.25,Tons,13911000,,,,,
2016,378199,,85,Santa Clara,879,27.19,23900,648.24,Tons,15493000,,,,,
2016,378199,,991,Sum of Others,776,50.26,39003,559.83,Tons,21835000,,,,,
2016,378199,,999,State Total,18488,19.66,363553,695.91,,253000000,,,,,
2016,378299,,11,Colusa,15600,55.51,866000,68.99,Tons,59744000,,,,,
2016,378299,,19,Fresno,90400,49.42,4468000,72,Tons,321696000,,,,,
2016,378299,,29,Kern,13900,46.4,645000,72.5,Tons,46760000,,,,,
2016,378299,,31,Kings,29800,56.58,1686000,70.71,Tons,119216000,,,,,
2016,378299,,39,Madera,5700,55.26,315000,75.06,Tons,23645000,,,,,
2016,378299,,47,Merced,23000,51.22,1178000,71.83,Tons,84611000,,,,,
2016,378299,,67,Sacramento,4590,39,179000,72.76,Tons,13024000,,,,,
2016,378299,,69,San Benito,700,43.14,30200,72.52,Tons,2190000,,,,,
2016,378299,,77,San Joaquin,24500,49.76,1219000,74.03,Tons,90241000,,,,,
2016,378299,,85,Santa Clara,480,56.25,27000,76.93,Tons,2077000,,,,,
2016,378299,,95,Solano,10400,43.75,455000,74.38,Tons,33843000,,,,,
2016,378299,,101,Sutter,9720,,,,Tons,34889000,,,,,
2016,378299,,113,Yolo,33800,49.79,1683000,72.2,Tons,121513000,,,,,
2016,378299,,991,Sum of Others,3420,30.12,103000,145.42,Tons,14978000,,,,,
2016,378299,,999,State Total,266010,50.15,12854200,72.63,,968427000,,,,,
2016,378999,,13,Contra Costa,3520,48.01,169000,118.27,Tons,19987000,,,,,
2016,378999,,37,Los Angeles,17,6.71,114,1105.26,Tons,126000,,,,,
2016,378999,,59,Orange,7,9,63,1952.38,Tons,123000,,,,,
2016,378999,,71,San Bernardino,12,15.42,185,1275.68,Tons,236000,,,,,
2016,378999,,99,Stanislaus,10700,,,,Tons,47541000,,,,,
2016,378999,,111,Ventura,395,69.11,27300,1757.77,Tons,47987000,,,,,
2016,378999,,999,State Total,14651,49.78,196662,348.1,,116000000,,,,,
2016,115991,,67,Sacramento,794,2.59,2060,124.76,Tons,257000,,,,,
2016,115991,,95,Solano,6060,2.57,15600,136.79,Tons,2134000,,,,,
2016,115991,,991,Sum of Others,1953,4.64,9058,204.87,Tons,1855700,,,,,
2016,115991,,999,State Total,8807,3.03,26718,158.95,,4246700,,,,,
2016,619999,,31,Kings,,,,,,24768000,,,,,
2016,619999,,47,Merced,,,,,,58248000,,,,,
2016,619999,,71,San Bernardino,,,,,,2126000,,,,,
2016,619999,,77,San Joaquin,,,,,,7946000,,,,,
2016,619999,,99,Stanislaus,,,,,,69910000,,,,,
2016,619999,,991,Sum of Others,,,,,,72335980,,,,,
2016,619999,,999,State Total,,,,,,235333980,,,,,
2016,380999,,991,Sum of Others,241,10.27,2474,476.88,Tons,1179800,,,,,
2016,380999,,999,State Total,241,10.27,2474,476.88,,1179800,,,,,
2016,395999,,65,Riverside,3100,9.16,28400,681.37,Tons,19351000,,,,,
2016,395999,,71,San Bernardino,53,105.85,5610,223.35,Tons,1253000,,,,,
2016,395999,,85,Santa Clara,551,21.42,11800,560.17,Tons,6610000,,,,,
2016,395999,,111,Ventura,624,27.56,17200,1073.08,Tons,18457000,,,,,
2016,395999,,991,Sum of Others,1310,7.3,9560,1971.51,Tons,18847680,,,,,
2016,395999,,999,State Total,5638,12.87,72570,889.05,,64518680,,,,,
2016,398999,,1,Alameda,121,,,,,1052000,,,,,
2016,398999,,5,Amador,,,,,,36800,,,,,
2016,398999,,7,Butte,4,,,,,1581000,,,,,
2016,398999,,9,Calaveras,,,,,,165000,,,,,
2016,398999,,11,Colusa,3990,,,,,28690000,,,,,
2016,398999,,13,Contra Costa,1430,,,,,10663000,,,,,
2016,398999,,15,Del Norte,,,,,,158000,,,,,
2016,398999,,21,Glenn,1320,,,,,5782000,,,,,
2016,398999,,23,Humboldt,,,,,,2477000,,,,,
2016,398999,,27,Inyo,7,,,,,42000,,,,,
2016,398999,,31,Kings,9730,,,,,56617000,,,,,
2016,398999,,33,Lake,18,,,,,231000,,,,,
2016,398999,,35,Lassen,,,,,,15660000,,,,,
2016,398999,,37,Los Angeles,7840,,,,,70108000,,,,,
2016,398999,,41,Marin,410,,,,,3412000,,,,,
2016,398999,,45,Mendocino,340,,,,,1150000,,,,,
2016,398999,,47,Merced,5170,,,,,31694000,,,,,
2016,398999,,53,Monterey,38400,,,,,158350000,,,,,
2016,398999,,55,Napa,26,,,,,295000,,,,,
2016,398999,,57,Nevada,87,,,,,1771000,,,,,
2016,398999,,61,Placer,,,,,,1750000,,,,,
2016,398999,,63,Plumas,,,,,,112000,,,,,
2016,398999,,65,Riverside,1090,,,,,5071000,,,,,
2016,398999,,67,Sacramento,3410,,,,,27437000,,,,,
2016,398999,,69,San Benito,6180,,,,,55016000,,,,,
2016,398999,,73,San Diego,1350,,,,,45725000,,,,,
2016,398999,,77,San Joaquin,3690,,,,,15481000,,,,,
2016,398999,,79,San Luis Obispo,13000,,,,,101469000,,,,,
2016,398999,,81,San Mateo,369,,,,,6573000,,,,,
2016,398999,,83,Santa Barbara,12300,,,,,117981000,,,,,
2016,398999,,85,Santa Clara,826,,,,,5074000,,,,,
2016,398999,,87,Santa Cruz,2530,,,,,40911000,,,,,
2016,398999,,91,Sierra,,,,,,10700,,,,,
2016,398999,,93,Siskiyou,,,,,,347000,,,,,
2016,398999,,95,Solano,3180,,,,,33742000,,,,,
2016,398999,,97,Sonoma,482,,,,,9961000,,,,,
2016,398999,,99,Stanislaus,6370,,,,,54268000,,,,,
2016,398999,,101,Sutter,927,,,,,3802000,,,,,
2016,398999,,103,Tehama,205,,,,,523000,,,,,
2016,398999,,105,Trinity,,,,,,6100,,,,,
2016,398999,,107,Tulare,2800,,,,,21962000,,,,,
2016,398999,,109,Tuolumne,15,,,,,214000,,,,,
2016,398999,,111,Ventura,3580,,,,,48669000,,,,,
2016,398999,,113,Yolo,9160,,,,,43024000,,,,,
2016,398999,,991,Sum of Others,4185,,,,,35939670,,,,,
2016,398999,,999,State Total,,,,,,1065003270,,,,,
2016,263999,,5,Amador,152,0.54,82,2365.85,Tons,194000,,,,,
2016,263999,,7,Butte,49300,2.8,138000,1700.26,Tons,234636000,,,,,
2016,263999,,9,Calaveras,794,1.17,932,2124.46,Tons,1980000,,,,,
2016,263999,,11,Colusa,17700,2.01,35600,1742.58,Tons,62036000,,,,,
2016,263999,,13,Contra Costa,450,2.29,1030,1775.73,Tons,1829000,,,,,
2016,263999,,17,El Dorado,126,1.52,192,3500,Tons,672000,,,,,
2016,263999,,19,Fresno,8030,1.82,14600,2000,Tons,29200000,,,,,
2016,263999,,21,Glenn,30700,2.67,81900,1820.76,Tons,149120000,,,,,
2016,263999,,29,Kern,1070,1.5,1600,2030.63,Tons,3249000,,,,,
2016,263999,,31,Kings,15000,2.01,30100,1869.63,Tons,56276000,,,,,
2016,263999,,33,Lake,3650,0.4,1470,2500,Tons,3675000,,,,,
2016,263999,,39,Madera,2000,1.74,3480,1777.87,Tons,6187000,,,,,
2016,263999,,47,Merced,6300,1.6,10100,2915.05,Tons,29442000,,,,,
2016,263999,,61,Placer,1630,2.01,3270,1721.41,Tons,5629000,,,,,
2016,263999,,67,Sacramento,859,1.7,1460,1669.86,Tons,2438000,,,,,
2016,263999,,69,San Benito,1730,0.57,979,1158.32,Tons,1134000,,,,,
2016,263999,,77,San Joaquin,67200,2.07,139000,1970.97,Tons,273965000,,,,,
2016,263999,,79,San Luis Obispo,1930,0.24,464,2452.59,Tons,1138000,,,,,
2016,263999,,85,Santa Clara,221,1.2,265,3011.32,Tons,798000,,,,,
2016,263999,,89,Shasta,1320,1.8,2380,1418.49,Tons,3376000,,,,,
2016,263999,,95,Solano,11400,1.83,20900,2144.59,Tons,44822000,,,,,
2016,263999,,99,Stanislaus,36600,1.91,69800,1927.01,Tons,134505000,,,,,
2016,263999,,101,Sutter,28800,2.35,67600,1756.66,Tons,118750000,,,,,
2016,263999,,103,Tehama,25600,2.3,58800,1784.46,Tons,104926000,,,,,
2016,263999,,107,Tulare,42000,1.83,76900,1790,Tons,137651000,,,,,
2016,263999,,113,Yolo,13800,1.39,19200,1780,Tons,34176000,,,,,
2016,263999,,115,Yuba,16300,2.2,35800,1840.81,Tons,65901000,,,,,
2016,263999,,999,State Total,384662,2.12,815904,1847.9,,1507705000,,,,,
2016,101999,,7,Butte,3840,1.29,4950,140,Tons,693000,,,,,
2016,101999,,11,Colusa,15100,2.64,39800,148.17,Tons,5897000,,,,,
2016,101999,,13,Contra Costa,3060,2.06,6310,183.68,Tons,1159000,,,,,
2016,101999,,19,Fresno,27300,1.14,31100,219,Tons,6811000,,,,,
2016,101999,,21,Glenn,10100,2.56,25900,139.19,Tons,3605000,,,,,
2016,101999,,25,Imperial,33700,3.2,108000,287.46,Tons,31046000,,,,,
2016,101999,,29,Kern,18900,2.7,51100,174.66,Tons,8925000,,,,,
2016,101999,,31,Kings,23500,2.51,59100,222.83,Tons,13169000,,,,,
2016,101999,,35,Lassen,2600,1.96,5100,177.25,Tons,904000,,,,,
2016,101999,,39,Madera,2000,2.89,5780,200,Tons,1156000,,,,,
2016,101999,,47,Merced,10900,2.29,25000,168.08,Tons,4202000,,,,,
2016,101999,,53,Monterey,966,0.88,850,160,Tons,136000,,,,,
2016,101999,,61,Placer,195,2.87,560,144.64,Tons,81000,,,,,
2016,101999,,65,Riverside,6930,1.4,9700,278.45,Tons,2701000,,,,,
2016,101999,,67,Sacramento,11200,3.09,34600,144.45,Tons,4998000,,,,,
2016,101999,,77,San Joaquin,21800,2.93,63800,125.08,Tons,7980000,,,,,
2016,101999,,93,Siskiyou,17400,3.17,55200,152.19,Tons,8401000,,,,,
2016,101999,,95,Solano,19400,2.61,50600,146.8,Tons,7428000,,,,,
2016,101999,,101,Sutter,5650,2.71,15300,169.22,Tons,2589000,,,,,
2016,101999,,103,Tehama,3890,2.88,11200,145.89,Tons,1634000,,,,,
2016,101999,,107,Tulare,23000,2.42,55700,227,Tons,12644000,,,,,
2016,101999,,113,Yolo,24000,2.82,67700,144,Tons,9749000,,,,,
2016,101999,,999,State Total,285431,2.55,727350,186.85,,135908000,,,,,
2016,171019,,11,Colusa,266,2.64,702,240.74,Tons,169000,,,,,
2016,171019,,93,Siskiyou,200,3.67,733,272.85,Tons,200000,,,,,
2016,171019,,101,Sutter,893,2.5,2230,240.36,Tons,536000,,,,,
2016,171019,,991,Sum of Others,1265,0.48,608,1452.3,Tons,883000,,,,,
2016,171019,,999,State Total,2624,1.63,4273,418.44,,1788000,,,,,
2016,472999,,21,Glenn,,,39900,1.5,Lbs,60000,,,,,
2016,472999,,25,Imperial,,,409000,1.5,Lbs,614000,,,,,
2016,472999,,27,Inyo,,,26700,1.54,Lbs,41000,,,,,
2016,472999,,29,Kern,,,450000,2,Lbs,900000,,,,,
2016,472999,,31,Kings,,,50800,1.5,Lbs,76000,,,,,
2016,472999,,41,Marin,,,60400,0.84,Lbs,51000,,,,,
2016,472999,,43,Mariposa,,,17000,1.53,Lbs,26000,,,,,
2016,472999,,45,Mendocino,,,34200,1.55,Lbs,53000,,,,,
2016,472999,,47,Merced,,,82900,1.5,Lbs,124000,,,,,
2016,472999,,51,Mono,,,119000,1.55,Lbs,184000,,,,,
2016,472999,,57,Nevada,,,1200,10,Lbs,12000,,,,,
2016,472999,,63,Plumas,,,,,Lbs,2410,,,,,
2016,472999,,77,San Joaquin,,,113000,1.45,Lbs,164000,,,,,
2016,472999,,91,Sierra,,,800,12,Lbs,9600,,,,,
2016,472999,,93,Siskiyou,,,13900,2.15,Lbs,29900,,,,,
2016,472999,,95,Solano,,,198000,1.62,Lbs,321000,,,,,
2016,472999,,97,Sonoma,,,116000,0.94,Lbs,109000,,,,,
2016,472999,,99,Stanislaus,,,31300,1.75,Lbs,54800,,,,,
2016,472999,,103,Tehama,,,,,Lbs,68500,,,,,
2016,472999,,115,Yuba,,,12000,1.42,Lbs,17000,,,,,
2016,472999,,991,Sum of Others,,,319000,1.94,Lbs,619000,,,,,
2016,472999,,999,State Total,,,2095100,1.65,,3536210,,,,,
Year, Commodity Code,, County Code, County, Harvested Acres, Yield, Production, Price P/U, Unit, Value,,,,,
2017,268099,Almonds & Pistachios,7,Butte ,  ,  ,36000,60.00,Tons ,2160000,,,,,
2017,268099,Almonds & Pistachios,11,Colusa ,  ,  ,61200,84.93,Tons ,5198000,,,,,
2017,268099,Almonds & Pistachios,19,Fresno ,  ,  ,429000,68.00,Tons ,29172000,,,,,
2017,268099,Almonds & Pistachios,21,Glenn ,  ,  ,55300,72.93,Tons ,4033000,,,,,
2017,268099,Almonds & Pistachios,29,Kern ,  ,  ,341000,79.22,Tons ,27014000,,,,,
2017,268099,Almonds & Pistachios,31,Kings ,  ,  ,61000,68.26,Tons ,4164000,,,,,
2017,268099,Almonds & Pistachios,39,Madera ,  ,  ,294000,67.93,Tons ,19972000,,,,,
2017,268099,Almonds & Pistachios,47,Merced ,  ,  ,198000,65.49,Tons ,12968000,,,,,
2017,268099,Almonds & Pistachios,77,San Joaquin ,  ,  ,151000,69.89,Tons ,10553000,,,,,
2017,268099,Almonds & Pistachios,99,Stanislaus ,  ,  ,424000,65.00,Tons ,27560000,,,,,
2017,268099,Almonds & Pistachios,101,Sutter ,  ,  ,9660,100.00,Tons ,966000,,,,,
2017,268099,Almonds & Pistachios,107,Tulare ,  ,  ,137000,72.00,Tons ,9864000,,,,,
2017,268099,Almonds & Pistachios,113,Yolo ,  ,  ,36000,100.00,Tons ,3600000,,,,,
2017,268099,Almonds & Pistachios,115,Yuba ,  ,  ,1190,59.66,Tons ,71000,,,,,
2017,268099,Almonds & Pistachios,991,Sum of Others ,  ,  ,26700,53.86,Tons ,1438000,,,,,
2017,268099,Almonds & Pistachios,999, State Total,  ,  ,2261050,70.20,    ,158733000,,,,,
2017,261999,Almonds & Pistachios,7,Butte ,39600,0.75,29700,4653.03,Tons ,138195000,,,,,
2017,261999,Almonds & Pistachios,9,Calaveras ,50,  ,  ,  ,Tons ,20900,,,,,
2017,261999,Almonds & Pistachios,11,Colusa ,61200,1.05,64200,4785.64,Tons ,307238000,,,,,
2017,261999,Almonds & Pistachios,19,Fresno ,228000,1.13,258000,4526.00,Tons ,1167708000,,,,,
2017,261999,Almonds & Pistachios,21,Glenn ,52600,0.84,44200,4912.22,Tons ,217120000,,,,,
2017,261999,Almonds & Pistachios,29,Kern ,214000,1.23,264000,4676.98,Tons ,1234724000,,,,,
2017,261999,Almonds & Pistachios,31,Kings ,27500,1.11,30500,4707.08,Tons ,143566000,,,,,
2017,261999,Almonds & Pistachios,39,Madera ,135000,1.11,150000,4690.31,Tons ,703546000,,,,,
2017,261999,Almonds & Pistachios,47,Merced ,109000,1.12,122000,4885.86,Tons ,596075000,,,,,
2017,261999,Almonds & Pistachios,67,Sacramento ,275,0.40,110,4700.00,Tons ,517000,,,,,
2017,261999,Almonds & Pistachios,77,San Joaquin ,74200,1.02,75400,4810.62,Tons ,362721000,,,,,
2017,261999,Almonds & Pistachios,95,Solano ,17800,0.50,8970,4305.35,Tons ,38619000,,,,,
2017,261999,Almonds & Pistachios,99,Stanislaus ,188000,1.13,212000,4848.00,Tons ,1027776000,,,,,
2017,261999,Almonds & Pistachios,101,Sutter ,12300,0.63,7730,4693.14,Tons ,36278000,,,,,
2017,261999,Almonds & Pistachios,103,Tehama ,11600,0.93,10800,4938.98,Tons ,53341000,,,,,
2017,261999,Almonds & Pistachios,107,Tulare ,67400,1.02,68700,4640.00,Tons ,318768000,,,,,
2017,261999,Almonds & Pistachios,113,Yolo ,30000,0.90,27000,4260.00,Tons ,115020000,,,,,
2017,261999,Almonds & Pistachios,115,Yuba ,1590,0.60,952,5797.27,Tons ,5519000,,,,,
2017,261999,Almonds & Pistachios,991,Sum of Others ,3403,0.81,2742,7999.87,Tons ,21935640,,,,,
2017,261999,Almonds & Pistachios,999, State Total,1273518,1.08,1377004,4712.16,    ,6488687540,,,,,
2017,333999,Truck Crops,53,Monterey ,797,19.70,15700,1140.00,Tons ,17898000,,,,,
2017,333999,Truck Crops,991,Sum of Others ,150,13.07,1960,587.24,Tons ,1151000,,,,,
2017,333999,Truck Crops,999, State Total,947,18.65,17660,1078.65,    ,19049000,,,,,
2017,483999,,11,Colusa ,  ,  ,2500,80.00,Lbs ,200000,,,,,
2017,483999,,21,Glenn ,  ,  ,144000,27.44,Lbs ,3952000,,,,,
2017,483999,,47,Merced ,  ,  ,52200,24.66,Lbs ,1287000,,,,,
2017,483999,,991,Sum of Others ,  ,  ,5320,56.58,Lbs ,301000,,,,,
2017,483999,,999, State Total,  ,  ,204020,28.13,    ,5740000,,,,,
2017,485999,,11,Colusa ,  ,  ,21500,26.51,Each ,570000,,,,,
2017,485999,,21,Glenn ,  ,  ,364000,23.02,Each ,8378000,,,,,
2017,485999,,47,Merced ,  ,  ,38400,17.24,Each ,662000,,,,,
2017,485999,,89,Shasta ,  ,  ,220000,24.27,Each ,5339000,,,,,
2017,485999,,991,Sum of Others ,  ,  ,35400,24.46,Each ,866000,,,,,
2017,485999,,999, State Total,  ,  ,679300,23.28,    ,15815000,,,,,
2017,489999,,7,Butte ,  ,  ,  ,  ,  ,2576000,,,,,
2017,489999,,9,Calaveras ,  ,  ,  ,  ,  ,316000,,,,,
2017,489999,,13,Contra Costa ,  ,  ,  ,  ,  ,424000,,,,,
2017,489999,,27,Inyo ,  ,  ,  ,  ,  ,5400,,,,,
2017,489999,,57,Nevada ,  ,  ,  ,  ,  ,218000,,,,,
2017,489999,,59,Orange ,  ,  ,  ,  ,  ,529000,,,,,
2017,489999,,61,Placer ,  ,  ,  ,  ,  ,73000,,,,,
2017,489999,,67,Sacramento ,  ,  ,  ,  ,  ,274000,,,,,
2017,489999,,77,San Joaquin ,  ,  ,  ,  ,  ,412000,,,,,
2017,489999,,89,Shasta ,  ,  ,  ,  ,  ,1268000,,,,,
2017,489999,,95,Solano ,  ,  ,  ,  ,  ,767000,,,,,
2017,489999,,97,Sonoma ,  ,  ,  ,  ,  ,231000,,,,,
2017,489999,,103,Tehama ,  ,  ,  ,  ,  ,14483000,,,,,
2017,489999,,109,Tuolumne ,  ,  ,  ,  ,  ,106000,,,,,
2017,489999,,113,Yolo ,  ,  ,  ,  ,  ,11432000,,,,,
2017,489999,,991,Sum of Others ,  ,  ,  ,  ,  ,31480,,,,,
2017,489999,,999, State Total,  ,  ,  ,  ,    ,33145880,,,,,
2017,482999,,19,Fresno ,  ,  ,405000,3.15,Lbs ,1276000,,,,,
2017,482999,,25,Imperial ,  ,  ,6260,3.51,Lbs ,22000,,,,,
2017,482999,,29,Kern ,  ,  ,496000,3.50,Lbs ,1737000,,,,,
2017,482999,,31,Kings ,  ,  ,10300,2.99,Lbs ,30800,,,,,
2017,482999,,39,Madera ,  ,  ,54000,3.00,Lbs ,162000,,,,,
2017,482999,,47,Merced ,  ,  ,24200,2.36,Lbs ,57000,,,,,
2017,482999,,53,Monterey ,  ,  ,330,4.52,Lbs ,1490,,,,,
2017,482999,,63,Plumas ,  ,  ,19,4.26,Lbs ,81,,,,,
2017,482999,,65,Riverside ,  ,  ,13500,2.70,Lbs ,36500,,,,,
2017,482999,,73,San Diego ,  ,  ,  ,  ,Lbs ,21600,,,,,
2017,482999,,99,Stanislaus ,  ,  ,578000,3.50,Lbs ,2023000,,,,,
2017,482999,,107,Tulare ,  ,  ,142000,2.65,Lbs ,376000,,,,,
2017,482999,,111,Ventura ,  ,  ,19400,3.61,Lbs ,70000,,,,,
2017,482999,,991,Sum of Others ,  ,  ,5980,11.66,Lbs ,69720,,,,,
2017,482999,,999, State Total,  ,  ,1754989,3.34,    ,5883191,,,,,
2017,481999,,11,Colusa ,  ,  ,36500,4.00,Lbs ,146000,,,,,
2017,481999,,19,Fresno ,  ,  ,3341000,2.46,Lbs ,8219000,,,,,
2017,481999,,25,Imperial ,  ,  ,266000,1.88,Lbs ,500000,,,,,
2017,481999,,27,Inyo ,  ,  ,88400,2.49,Lbs ,220000,,,,,
2017,481999,,29,Kern ,  ,  ,3969000,2.09,Lbs ,8296000,,,,,
2017,481999,,31,Kings ,  ,  ,337000,2.01,Lbs ,677000,,,,,
2017,481999,,39,Madera ,  ,  ,568000,2.09,Lbs ,1188000,,,,,
2017,481999,,43,Mariposa ,  ,  ,29700,2.05,Lbs ,61000,,,,,
2017,481999,,47,Merced ,  ,  ,1208000,1.93,Lbs ,2331000,,,,,
2017,481999,,53,Monterey ,  ,  ,7800,2.09,Lbs ,16300,,,,,
2017,481999,,57,Nevada ,  ,  ,28300,4.59,Lbs ,130000,,,,,
2017,481999,,63,Plumas ,  ,  ,1730,9.48,Lbs ,16400,,,,,
2017,481999,,65,Riverside ,  ,  ,750000,1.90,Lbs ,1425000,,,,,
2017,481999,,73,San Diego ,  ,  ,  ,  ,Lbs ,769000,,,,,
2017,481999,,75,San Francisco ,  ,  ,  ,  ,Lbs ,57500,,,,,
2017,481999,,77,San Joaquin ,  ,  ,279000,2.05,Lbs ,572000,,,,,
2017,481999,,81,San Mateo ,  ,  ,37000,12.38,Lbs ,458000,,,,,
2017,481999,,89,Shasta ,  ,  ,145000,1.97,Lbs ,285000,,,,,
2017,481999,,91,Sierra ,  ,  ,15,9.47,Lbs ,142,,,,,
2017,481999,,99,Stanislaus ,  ,  ,4957000,2.08,Lbs ,10311000,,,,,
2017,481999,,105,Trinity ,  ,  ,1960,6.28,Lbs ,12300,,,,,
2017,481999,,107,Tulare ,  ,  ,10952000,2.81,Lbs ,30722000,,,,,
2017,481999,,111,Ventura ,  ,  ,340000,4.96,Lbs ,1686000,,,,,
2017,481999,,991,Sum of Others ,  ,  ,77900,16.98,Lbs ,1323100,,,,,
2017,481999,,999, State Total,  ,  ,27421305,2.50,    ,69421742,,,,,
2017,486999,,7,Butte ,  ,  ,46500,185.42,Col ,8622000,,,,,
2017,486999,,11,Colusa ,  ,  ,122000,191.48,Col ,23361000,,,,,
2017,486999,,17,El Dorado ,  ,  ,5200,200.00,Col ,1040000,,,,,
2017,486999,,19,Fresno ,  ,  ,  ,  ,Col ,86089000,,,,,
2017,486999,,21,Glenn ,  ,  ,  ,  ,Col ,18125000,,,,,
2017,486999,,25,Imperial ,  ,  ,86500,61.45,Col ,5315000,,,,,
2017,486999,,29,Kern ,  ,  ,461000,181.04,Col ,83460000,,,,,
2017,486999,,31,Kings ,  ,  ,87400,170.81,Col ,14929000,,,,,
2017,486999,,39,Madera ,  ,  ,281000,195.00,Col ,54795000,,,,,
2017,486999,,47,Merced ,  ,  ,207000,163.44,Col ,33832000,,,,,
2017,486999,,53,Monterey ,  ,  ,2490,65.06,Col ,162000,,,,,
2017,486999,,65,Riverside ,  ,  ,25500,155.02,Col ,3953000,,,,,
2017,486999,,73,San Diego ,  ,  ,  ,  ,Col ,2974000,,,,,
2017,486999,,77,San Joaquin ,  ,  ,164000,155.87,Col ,25562000,,,,,
2017,486999,,89,Shasta ,  ,  ,18400,188.26,Col ,3464000,,,,,
2017,486999,,95,Solano ,  ,  ,23000,76.70,Col ,1764000,,,,,
2017,486999,,99,Stanislaus ,  ,  ,375000,182.33,Col ,68372000,,,,,
2017,486999,,101,Sutter ,  ,  ,58300,87.05,Col ,5075000,,,,,
2017,486999,,103,Tehama ,  ,  ,24800,176.85,Col ,4386000,,,,,
2017,486999,,107,Tulare ,  ,  ,324000,150.00,Col ,48600000,,,,,
2017,486999,,111,Ventura ,  ,  ,  ,  ,Col ,1990000,,,,,
2017,486999,,115,Yuba ,  ,  ,12600,43.73,Col ,551000,,,,,
2017,486999,,991,Sum of Others ,  ,  ,  ,  ,Col ,110000,,,,,
2017,486999,,999, State Total,  ,  ,2324690,166.58,    ,496531000,,,,,
2017,211999,Other Deciduous,17,El Dorado ,852,  ,  ,  ,Tons ,22330000,,,,,
2017,211999,Other Deciduous,19,Fresno ,440,9.64,4240,1491.98,Tons ,6326000,,,,,
2017,211999,Other Deciduous,45,Mendocino ,215,2.40,516,1029.07,Tons ,531000,,,,,
2017,211999,Other Deciduous,61,Placer ,47,0.60,28,3000.00,Tons ,84000,,,,,
2017,211999,Other Deciduous,63,Plumas ,  ,  ,  ,  ,Tons ,2790,,,,,
2017,211999,Other Deciduous,65,Riverside ,25,2.40,60,1916.67,Tons ,115000,,,,,
2017,211999,Other Deciduous,69,San Benito ,279,27.49,7670,315.12,Tons ,2417000,,,,,
2017,211999,Other Deciduous,71,San Bernardino ,311,2.28,710,2125.35,Tons ,1509000,,,,,
2017,211999,Other Deciduous,73,San Diego ,244,1.00,244,1979.51,Tons ,483000,,,,,
2017,211999,Other Deciduous,77,San Joaquin ,2320,15.39,35700,646.44,Tons ,23078000,,,,,
2017,211999,Other Deciduous,87,Santa Cruz ,2030,19.70,40000,340.78,Tons ,13631000,,,,,
2017,211999,Other Deciduous,91,Sierra ,  ,  ,  ,  ,Tons ,429,,,,,
2017,211999,Other Deciduous,97,Sonoma ,2190,3.87,8470,393.98,Tons ,3337000,,,,,
2017,211999,Other Deciduous,991,Sum of Others ,1022,1.92,1967,1420.49,Tons ,2794100,,,,,
2017,211999,Other Deciduous,999, State Total,9975,10.92,99605,545.20,    ,76638319,,,,,
2017,217999,Other Deciduous,13,Contra Costa ,125,2.85,356,3205.06,Tons ,1141000,,,,,
2017,217999,Other Deciduous,19,Fresno ,1260,7.16,9020,1550.67,Tons ,13987000,,,,,
2017,217999,Other Deciduous,31,Kings ,794,7.48,5940,1969.70,Tons ,11700000,,,,,
2017,217999,Other Deciduous,65,Riverside ,20,2.00,40,1987.50,Tons ,79500,,,,,
2017,217999,Other Deciduous,69,San Benito ,547,1.71,936,1748.93,Tons ,1637000,,,,,
2017,217999,Other Deciduous,77,San Joaquin ,620,9.00,5580,671.86,Tons ,3749000,,,,,
2017,217999,Other Deciduous,85,Santa Clara ,149,1.20,179,1167.60,Tons ,209000,,,,,
2017,217999,Other Deciduous,99,Stanislaus ,3850,8.21,31600,648.99,Tons ,20508000,,,,,
2017,217999,Other Deciduous,107,Tulare ,638,4.70,3000,2410.00,Tons ,7230000,,,,,
2017,217999,Other Deciduous,991,Sum of Others ,290,6.97,2022,1066.77,Tons ,2157000,,,,,
2017,217999,Other Deciduous,999, State Total,8293,7.08,58673,1063.48,    ,62397500,,,,,
2017,301999,Truck Crops,53,Monterey ,4820,5.85,28200,1750.00,Tons ,49350000,,,,,
2017,301999,Truck Crops,65,Riverside ,793,6.75,5350,1739.07,Tons ,9304000,,,,,
